Item Number,Long Description,Short Description,Product Number,PriceOB,ALL,STMARIA,SALINA,WAREHOUSE,STMWH,REPAIR,RMA,ADJ_REPAIR,ADJ_RMA,Last Received Date,Last Sold Date,Cost,Price,Margin
5005252,iHome BT Go+ Arc Speaker,iBT33GQC,iBT33GQC,109.99,0,0,0,0,0,0,0,-1,0,2016-11-15,2019-10-15,55.9,103.76,46.1
5005253,iHome NFC BT Stereo Speaker,IX360BBC,IX360BBC,189.99,0,0,0,0,0,0,0,0,0,2017-02-15,2017-12-07,101.91,179.24,43.1
5005254,iHome BT Split Speaker,iBT11BC,iBT11BC,174.98,0,0,0,0,0,0,0,-2,0,2016-11-15,2019-01-18,111.8,165.08,32.3
5005255,Canon 211 Color Ink Combo,2976B007AA,2976B007AA,69.99,0,0,0,0,0,0,0,0,0,2022-08-04,2023-01-23,46.8,66.03,29.1
5005256,Nexxt Wireless N LAN PCI-E,APLDT300N1,APLDT300N1,39.99,0,0,0,0,0,0,0,0,-7,2018-03-05,2024-07-11,24.04,37.73,36.3
5005257,Golla 10.1 Tab Sleeve GI88,G1333,G1333,5,0,0,0,0,0,0,0,-8,0,2016-11-15,2022-09-24,7.12,4.72,-50.8
5005258,"Golla 13"" Notebook Bag",CG1549,CG1549,49.99,0,0,0,0,0,0,0,0,0,2016-11-15,2017-06-10,14.74,47.16,68.7
5005259,"Golla 11"" Notebook Bag Aden",G1292,G1292,19.99,0,0,0,0,0,0,0,0,0,2017-11-29,2019-03-29,8.5,18.86,54.9
5005260,"Golla 11"" Notebook Bag Toledo",G1452,G1452,59.99,0,0,0,0,0,0,0,0,0,2016-11-15,2018-07-25,18.95,56.59,66.5
5005261,"Golla 16"" Laptop Bag Frisco",G1282,G1282,69.99,0,0,0,0,0,0,0,0,0,2016-11-15,2017-12-30,25.27,66.03,61.7
5005262,"Golla 16"" Laptop Bag Farine",G1443,G1443,78.99,0,0,0,0,0,0,0,0,0,2016-11-15,2019-08-22,17.05,74.52,77.1
5005263,"Golla 11"" Notebook Carry Case",G1450,G1450,59.99,0,0,0,0,0,0,0,0,0,2016-11-15,2020-08-10,18.95,56.59,66.5
5005264,"Golla 17.3"" Laptop Sleeve/Bag",G1455,G1455,49.99,0,0,0,0,0,0,0,0,0,2016-11-15,2017-11-18,13.26,47.16,71.9
5005265,Argom DJ Pro Blue Headset,ARG-HS-2441L,ARG-HS-2441L,39.99,0,0,0,0,0,0,0,-3,0,2017-10-05,2018-06-11,15.04,37.73,60.1
5005266,Argom DJ Pro White Headset,ARG-HS-2441W,ARG-HS-2441W,39.99,0,0,0,0,0,0,0,0,0,2016-11-14,2018-04-24,15.44,37.73,59.1
5005267,Argom 2Port Wall Charger,ARG-AC-0105,ARG-AC-0105,14.99,0,0,0,0,0,0,0,-2,0,2024-12-23,2025-04-07,6.09,14.14,56.9
5005268,Argom Powerbank 7500mAh,ARG-AC-0237L,ARG-AC-0237L,29.99,0,0,0,0,0,0,0,0,0,2016-11-14,2017-10-26,14.41,28.29,49.1
5005269,Argom Powerbank 10000mAh,ARG-AC-0239L,ARG-AC-0239L,34.99,0,0,0,0,0,0,0,0,0,2017-10-05,2018-02-01,16.91,33.01,48.8
5005270,Argom Car CellPhone Holder,ARG-AC-0327BK,ARG-AC-0327BK,14.99,0,0,0,0,0,0,0,-1,-1,2022-04-06,2024-02-24,3.68,14.14,74
5005271,Argom Mobile Lens Kit,ARG-AC-0411SL,ARG-AC-0411SL,5,0,0,0,0,0,0,0,-1,0,2019-08-13,2022-07-11,4.96,4.72,-5.1
5005272,Argom Sport Armband,ARG-AC-0445,ARG-AC-0445,19.99,0,0,0,0,0,0,0,0,0,2024-05-28,2026-01-23,8.25,18.86,56.3
5005273,"Argom 2.5"" Sata HDD Enclosure",ARG-AC-1033,ARG-AC-1033,39.99,0,0,0,0,0,0,0,-2,0,2024-05-28,2026-01-22,10.28,37.73,72.8
5005274,Argom 15.6 Laptop Case,ARG-BG-7956,ARG-BG-7956,39.99,0,0,0,0,0,0,0,0,0,2019-12-05,2020-05-09,18.1,37.73,52
5005275,"Argom LCD Bracket 32""-55"" Ful",ARG-BR-1566,ARG-BR-1566,75,0,0,0,0,0,0,0,0,0,2016-11-14,2017-05-11,42.21,70.75,40.3
5005276,"Argom LCD Bracket 37""-70"" Ful",ARG-BR-1586,ARG-BR-1586,79.99,0,0,0,0,0,0,0,0,0,2016-11-14,2017-04-05,45.3,75.46,40
5005277,Argom 2 Tempered Glass Shelf,ARG-BR-8222,ARG-BR-8222,49.99,0,0,0,0,0,0,0,0,0,2016-11-14,2018-12-18,24.71,47.16,47.6
5005278,Argom HDMI cable 15ft M/M,ARG-CB-1877,ARG-CB-1877,29.99,0,0,0,0,0,0,0,0,0,2022-04-06,2023-12-16,6.29,28.29,77.8
5005279,Argom HDMI cable 25ft M/M,ARG-CB-1878,ARG-CB-1878,39.99,0,0,0,0,0,0,0,-2,0,2022-04-06,2022-08-27,10.02,37.73,73.4
5005280,Argom Earbud 525 Black,ARG-HS-0525B,ARG-HS-0525B,9.99,0,0,0,0,0,0,0,-1,-1,2023-08-10,2024-07-19,3.5,9.42,62.8
5005281,Argom Earbuds Ultimate Sound B,ARG-HS-0595B,ARG-HS-0595B,14.99,0,0,0,0,0,0,0,-6,-1,2022-04-06,2024-07-01,6.34,14.14,55.2
5005282,Argom Earbuds Ultimate Sound P,ARG-HS-0595K,ARG-HS-0595K,14.99,24,4,5,11,0,0,4,-2,-2,2022-04-06,2026-04-16,6.34,14.14,55.2
5005283,Argom Earbuds Ultimate Sound B,ARG-HS-0595L,ARG-HS-0595L,14.99,1,0,0,0,0,0,1,-2,-1,2022-04-06,2026-02-06,6.34,14.14,55.2
5005284,Argom Earbuds Ultimate Sound R,ARG-HS-0595R,ARG-HS-0595R,14.99,0,0,0,0,0,0,0,-9,-1,2022-04-06,2025-07-14,6.34,14.14,55.2
5005285,Argom Earbud 525 Blue,ARG-HS-0525L,ARG-HS-0525L,9.99,0,0,0,0,0,0,0,0,0,2022-04-06,2024-11-28,3.15,9.42,66.6
5005286,Argom Earbud 525 Red,ARG-HS-0525R,ARG-HS-0525R,9.99,0,0,0,0,0,0,0,-1,0,2022-04-06,2025-05-30,3.15,9.42,66.6
5005287,Argom Earbud 525 White,ARG-HS-0525W,ARG-HS-0525W,9.99,0,0,0,0,0,0,0,0,0,2022-04-06,2025-02-13,3.15,9.42,66.6
5005288,"Argom BT Keyboard 7"" tab",ARG-KB-0277,ARG-KB-0277,39.99,0,0,0,0,0,0,0,-2,0,2016-11-14,2019-11-09,21.43,37.73,43.2
5005289,Argom Usb Mouse,ARG-MS-0002,ARG-MS-0002,9.99,0,0,0,0,0,0,0,-2,-3,2022-10-17,2025-01-13,2.71,9.42,71.2
5005290,Argom Retractable Mouse Black,ARG-MS-0007B,ARG-MS-0007B,5,0,0,0,0,0,0,0,0,0,2016-11-14,2021-10-30,5.03,4.72,-6.6
5005291,Argom Retractable Mouse Blue,ARG-MS-0007L,ARG-MS-0007L,5,0,0,0,0,0,0,0,-1,0,2016-11-14,2022-01-18,5.03,4.72,-6.6
5005292,Argom Retractable Mouse Silver,ARG-MS-0007S,ARG-MS-0007S,14.99,0,0,0,0,0,0,0,-1,0,2016-11-14,2021-04-14,5.03,14.14,64.4
5005293,Argom VGA Monitor Cable 6FT,ARG-CB-0075,ARG-CB-0075,14.99,0,0,0,0,0,0,0,-1,0,2024-05-28,2025-04-03,3.16,14.14,77.7
5005295,Sandisk Micro SD 16GB,SDSDQM-016G-B35,SDSDQM-016G-B35A,9.99,0,0,0,0,0,0,0,0,0,2022-08-23,2024-01-19,6.5,9.42,31
5005297,"Lenovo N22 Cel 11.6""",80S60001US,80S60001US,499.99,0,0,0,0,0,0,0,0,0,2016-11-22,2017-05-23,282.16,471.69,40.2
5005299,HP EliteDesk 800 Ultra Slim i5,K3N11AW#ABA,K3N11AW#ABA,1099.99,0,0,0,0,0,0,0,0,0,2016-11-22,2017-01-02,639.11,1037.73,38.4
5005300,HP MP9 G2 POS Mini (Micro) Ci5,W3V67UP#ABA,W3V67UP#ABA,1400,0,0,0,0,0,0,0,0,0,2016-11-22,2017-09-06,755.67,1320.75,42.8
5005301,HP EliteDesk 800 G2 Tower Ci3,V0C89US#ABA,V0C89US#ABA,1199.99,0,0,0,0,0,0,0,0,0,2016-11-22,2017-01-26,716.82,1132.07,36.7
5005302,XTech HDMI (M) 2 DVI (M) 6ft,XTC-327,XTC-327,12.99,0,0,0,0,0,0,0,0,0,2016-11-15,2018-03-19,4.65,12.25,62
5005303,Belkin Mini DisplayPort to DVI,F2CD029bt,F2CD029bt,39.99,0,0,0,0,0,0,0,0,0,2016-11-15,2022-03-01,23.06,37.73,38.9
5005304,"WD Red 2TB 3.5"" HDD",WD20EFRX,WD20EFRX,249.99,0,0,0,0,0,0,0,0,0,2019-03-25,2020-09-25,148.62,235.84,37
5005305,Linksys Wifi Router AC1200,WRT1200AC,WRT1200AC,449.99,0,0,0,0,0,0,0,0,0,2017-10-05,2017-10-25,242.65,424.52,42.8
5005307,WD My Cloud EX4100 NAS,WDBWZE0000NBK-N,WDBWZE0000NBK-NESN,799.99,0,0,0,0,0,0,0,0,0,2016-11-15,2018-05-18,581.32,754.71,23
5005308,Intel Core i3-4170 LGA1150,BX80646I34170,BX80646I34170,399.99,0,0,0,0,0,0,0,0,0,2016-11-15,2019-01-09,208.89,377.35,44.6
5005309,Tool Kit Professional Hard Cas,AC200GEN04,AC200GEN04,79.99,0,0,0,0,0,0,0,0,0,2016-11-15,2018-04-13,45.71,75.46,39.4
5005310,Belkin USB-A to USB-C 1M,F2CU029BT1M-BLK,F2CU029BT1M-BLK,59.99,0,0,0,0,0,0,0,0,0,2016-11-15,2020-05-18,35.5,56.59,37.3
5005311,Belkin USB-C Cable 1Meter,F2CU029BT1M-BLK,F2CU029BT1M-BLK,24.99,0,0,0,0,0,0,0,0,0,2016-11-15,2022-06-02,50.71,23.58,-115.1
5005312,Full Motion Wall Bracket for P,Full Motion Wal,,169.99,0,0,0,0,0,0,0,0,0,2016-11-15,2017-08-19,82.34,160.37,48.7
5005313,"Samsung Curved 55"" 4K UHD TV",UN55KU6600,UN55KU6600,1899.99,0,0,0,0,0,0,0,0,0,,2016-12-03,1321.43,1792.44,26.3
5005314,"Samsung Curved 55"" 4K UHD TV",UN55KU6500F,UN55KU6500F,1999.99,0,0,0,0,0,0,0,0,0,2017-02-02,2017-05-26,1531.04,1886.78,18.9
5005315,iHome Fit Bluetooth Earbuds,iB71GQC,iB71GQC,89.99,0,0,0,0,0,0,0,-3,0,2016-11-22,2020-07-11,51.52,84.9,39.3
5005316,OEM Parts,OEM Parts,,0,0,0,0,0,0,0,0,0,0,,2026-04-02,0,0,
5005317,Misc Gift,Miscellaneous,No Warranty,0,0,0,0,0,0,0,0,0,0,,2025-06-16,0.01,0,
5005318,HP ProDesk 400 G3 (SFF) Ci3,T4L80UT#ABA,T4L80UT#ABA,999.99,0,0,0,0,0,0,0,0,0,2017-04-20,2018-10-06,637.63,943.39,32.4
5005319,"HP Pavilion 15.6"" Ci7 Touch",X7U96UA#ABA,X7U96UA#ABA,2299.99,0,0,0,0,0,0,0,0,0,2016-12-06,2018-01-09,1340.5,2169.8,38.2
5005320,Dell Inspiron 3558 Ci5,i3558-5501BLK,i3558-5501BLK,1299.99,0,0,0,0,0,0,0,-1,0,2016-12-06,2017-02-16,769.32,1226.41,37.3
5005321,Sandisk SDHC 16GB C10,SDSDUNB-016G-GN,SDSDUNB-016G-GN3IN,19.99,0,0,0,0,0,0,0,0,0,2016-12-06,2019-11-22,9.3,18.86,50.7
5005322,Sandisk SDHC 32GB C10,SDSDUNB-032G-GN,SDSDUNB-032G-GN3IN,32.99,0,0,0,0,0,0,0,0,0,2016-12-06,2019-05-16,16.59,31.12,46.7
5005323,Tenda 300Mps Wireless Router,F3,F3,49.99,0,0,0,0,0,0,0,0,0,2016-12-06,2017-02-11,24.35,47.16,48.4
5005324,Tenda AC1200 Dual Band Router,FH1201,FH1201,114.99,0,0,0,0,0,0,0,0,0,2016-12-06,2017-02-14,60.01,108.48,44.7
5005326,Tenda N300 WiFi Router,N301,N301,39.99,0,0,0,0,0,0,0,0,0,2016-12-06,2017-01-30,23.08,37.73,38.8
5005327,Tenda PowerLine N300,P200+PW201A,P200+PW201A,114.99,0,0,0,0,0,0,0,0,0,2016-12-06,2017-02-13,68.13,108.48,37.2
5005329,Tenda 300Mps Smart WiFi Router,FH456,FH456,59.99,0,0,0,0,0,0,0,0,0,2016-12-06,2017-01-16,29.12,56.59,48.5
5005330,Tenda 8port Switch 4 POE Ports,TEF1008P,TEF1008P,124.98,0,0,0,0,0,0,0,0,0,2021-06-08,2021-11-29,70.37,117.91,40.3
5005331,Tenda 5port Switch 4 POE Ports,TEF1105P,TEF1105P,99.99,0,0,0,0,0,0,0,0,0,2020-11-11,2021-03-05,57.87,94.33,38.7
5005332,Tenda 9port Switch 8 POE Ports,TEG1009P-EI,TEG1009P-EI,199.99,0,0,0,0,0,0,0,-1,0,2021-06-08,2022-08-12,131.23,188.67,30.4
5005333,Charge Worx Car Charger 3.4 A,CX3039BK,CX3039BK,24.99,0,0,0,0,0,0,0,0,0,2019-07-22,2023-01-28,9.56,23.58,59.5
5005334,Coby Replay 3 in 1 Combo,CMB-104-BLK,CMB-104-BLK,89.99,0,0,0,0,0,0,0,-1,0,2016-12-13,2017-02-13,50.61,84.9,40.4
5005335,Coby Replay 3 in 1 Combo,CMB-104-WHT,CMB-104-WHT,89.99,0,0,0,0,0,0,0,0,0,2016-12-13,2017-04-03,50.61,84.9,40.4
5005336,Coby Replay 3 in 1 Combo,CMB-104-RED,CMB-104-RED,89.99,0,0,0,0,0,0,0,-1,0,2016-12-13,2017-04-29,50.61,84.9,40.4
5005337,Nvidia GeForce GTX 1060,GV-N1060WF20C-3,GV-N1060WF20C-3GD,679.99,0,0,0,0,0,0,0,0,0,2016-12-13,2017-05-24,396.95,641.5,38.1
5005338,MSI Radeon RX 480 4G,RX 480 Gaming X,RX 480 Gaming X 4G-LA,769.99,0,0,0,0,0,0,0,0,0,2016-12-13,2017-05-12,448.47,726.41,38.3
5005339,Amazon Echo Dot Black,AmazonEchoBL,,89.99,0,0,0,0,0,0,0,-1,0,2018-09-12,2021-06-19,50.82,84.9,40.1
5005340,Apple MGNR2LL/A iPad mini 3 (S,MGNR2LL/A,MGNR2LL/A,699.99,0,0,0,0,0,0,0,0,0,,,0,660.37,100
5005341,Wahoo Tickr Heart Rate Monitor,WFBTHR02,WFBTHR02,149.99,0,0,0,0,0,0,0,0,0,2016-12-13,2017-04-18,106.2,141.5,24.9
5005342,Samsung Curved Soundbar,HW-J6500R,HW-J6500R,1199.99,0,0,0,0,0,0,0,0,0,,2018-11-03,778.61,1132.07,31.2
5005343,HP 63 Black,F6U62AN,F6U62AN,44.99,0,0,0,0,0,0,0,0,0,2019-02-21,2019-04-03,35.66,42.44,16
5005344,HP 63 Color,F6U61AN,F6U61AN,59.99,0,0,0,0,0,0,0,0,0,2018-03-05,2019-07-04,42.3,56.59,25.3
5005345,HP 63XL Color,F6U63AN,F6U63AN,89.99,0,0,0,0,0,0,0,0,0,2016-12-21,2017-09-22,61.56,84.9,27.5
5005346,HP 63XL Black,F6U64AN,F6U64AN,94.99,0,0,0,0,0,0,0,0,0,2016-12-21,2017-08-15,64.25,89.61,28.3
5005347,Samsung Adapter 40W AD-4019SL,AD-4019SL,AD-4019SL,129.99,0,0,0,0,0,0,0,0,0,2016-12-21,2018-11-12,76.41,122.63,37.7
5005348,Genuine Delta 65W Acer Adapter,ADP-65WH BB,ADP-65WH BB,164.99,0,0,0,0,0,0,0,0,0,2018-07-20,2018-10-18,56.79,155.65,63.5
5005349,Amazon Echo - Black,B00X4WHP5E,B00X4WHP5E,199.99,0,0,0,0,0,0,0,0,0,2016-05-16,2018-12-21,76.32,188.67,59.5
5005350,Dell Genuine Slim Adapter 90W,LA90PM130,LA90PM130,149.99,0,0,0,0,0,0,0,0,0,2018-02-01,2018-05-22,41.59,141.5,70.6
5005351,"Kindle Kindle E-reader 6"" Blac",G000K90564440PW,G000K90564440PWH,179.99,0,0,0,0,0,0,0,0,0,2016-12-13,2017-02-14,102.08,169.8,39.9
5005352,Lenovo Ideapad Yoga Adapter,ADL45WCC,ADL45WCC,89.99,0,0,0,0,0,0,0,-1,0,2019-10-01,2021-03-31,0.01,84.9,100
5005354,Amazon Echo - White,B01E6AO69U,B01E6AO69U,449.99,0,0,0,0,0,0,0,0,0,2016-12-21,,305.08,424.52,28.1
5005356,XEROX PLUS A3 75gr 500's,003R70342,003R70342,26.99,0,0,0,0,0,0,0,0,0,2018-10-29,2018-10-27,18.55,25.46,27.1
5005357,Asus AC Adapter 90W,U90W-01,U90W-01,264.99,0,0,0,0,0,0,0,0,0,2017-01-20,2017-09-08,148.61,249.99,40.6
5005358,PC Analyzer Diagnosttic Tester,021685-HEV0,021685-HEV0,24.99,0,0,0,0,0,0,0,0,0,2017-01-20,2021-06-10,29.61,23.58,-25.6
5005359,Intel Pro/1000GT Network Adapt,EXPI9402PTBLK,EXPI9402PTBLK,169.99,0,0,0,0,0,0,0,0,0,2017-01-20,2018-02-02,88.74,160.37,44.7
5005360,CableMatters USB-C to Micro,201003-BLK-1m-U,201003-BLK-1m-US,29.99,0,0,0,0,0,0,0,0,0,2017-02-02,2023-12-27,15.86,28.29,43.9
5005361,Razer Kraken Over Ear Headset,RZ04-00870500-R,RZ04-00870500-R3U1,149.99,0,0,0,0,0,0,0,0,0,2017-01-20,2017-03-18,106.56,141.5,24.7
5005362,Cable Matters USB-C to Micro,201003-WHT-1m-U,201003-WHT-1m-US,15,0,0,0,0,0,0,0,-2,0,2017-01-20,2022-02-12,15.94,14.15,-12.7
5005363,Omaker USB Car Charger 3port,X000OHT5LZ,X000OHT5LZ,42.99,0,0,0,0,0,0,0,0,0,2017-01-20,2018-12-10,25.56,40.56,37
5005364,Choetech USB-C to HDMI Cable,CH0018,CH0018,99.99,0,0,0,0,0,0,0,0,0,2017-01-20,2018-01-25,57.53,94.33,39
5005365,Bolweo Surface AC Adapter 36W,1625,TBC022-1,99.99,0,0,0,0,0,0,0,0,0,2017-01-20,2017-08-31,54.55,94.33,42.2
5005366,"Mini DP to DVI, VGA, HDMI",X000X6UVHT,X000X6UVHT,49.99,0,0,0,0,0,0,0,0,0,2017-01-20,2017-06-07,18.11,47.16,61.6
5005367,Anker USB-C to USB Adapter,A8165,A8165,39.99,0,0,0,0,0,0,0,0,0,2017-01-20,2021-07-23,21.29,37.73,43.6
5005369,HP Officejet 7740 ** DON'T USE,,,599.99,0,0,0,0,0,0,0,-3,0,2020-12-29,2020-12-31,378.84,566.03,33.1
5005370,Intel Core i3-4160 LGA1150,BX80646I34160,BX80646I34160,399.99,0,0,0,0,0,0,0,0,0,,2018-06-08,227.29,377.35,39.8
5005371,"HP v223 21.5"" LED monitor",V5G70A6#ABA,V5G70A6#ABA,249.99,0,0,0,0,0,0,0,-6,0,2017-11-29,2018-12-18,151.37,235.84,35.8
5005372,Dell 45W AA45NM131 AC Adapter,LA45NM131,LA45NM131,109.99,0,0,0,0,0,0,0,0,0,2022-05-12,2022-08-06,66.11,103.76,36.3
5005373,Klipx Universal Travel Adapter,KMA-150,KMA-150,29.99,0,0,0,0,0,0,0,0,0,2020-08-07,2023-02-14,17.72,28.29,37.4
5005374,Klipx Wireless BT Headset 670B,KHS-670BK,KHS-670BK,39.99,0,0,0,0,0,0,0,0,0,2018-06-01,2020-02-14,14.91,37.73,60.5
5005375,Klipx Headset Over Ear White,KHS-550WH,KHS-550WH,29.99,0,0,0,0,0,0,0,-14,-15,2022-04-11,2025-05-16,15.43,28.29,45.5
5005376,Klipx Headset Over Ear Black,KHS-550BK,KHS-550BK,29.99,0,0,0,0,0,0,0,-15,-7,2024-02-27,2025-06-17,9.36,28.29,66.9
5005377,Klipx Headset Over Ear Red,KHS-550RD,KHS-550RD,29.99,0,0,0,0,0,0,0,-8,-56,2022-04-11,2025-04-12,13.68,28.29,51.6
5005378,Klipx BT Hands Free VisorVox,KMA-600,KMA-600,24.99,0,0,0,0,0,0,0,-1,0,2017-02-02,2022-04-09,44.99,23.58,-90.8
5005379,Klipx Powerbank 5000mAh,KBH-550,KBH-550,19.99,0,0,0,0,0,0,0,-1,0,2018-06-01,2019-10-14,16.43,18.86,12.9
5005382,Klipx BT Hdst Sport Athletik X,KHS-634BK,KHS-634BK,79.99,0,0,0,0,0,0,0,-5,0,2020-02-07,2021-11-01,44.32,75.46,41.3
5005383,Klipx BT Hdst Sport Athletik Y,KHS-634YL,KHS-634YL,79.99,0,0,0,0,0,0,0,-6,0,2020-07-01,2022-01-24,47.81,75.46,36.6
5005384,Klipx BluNote II BT Speaker,KWS-601BK,KWS-601BK,39.99,0,0,0,0,0,0,0,-1,0,2017-10-05,2018-07-25,18.98,37.73,49.7
5005385,Klipx BluNote II BT Speaker,KWS-601WH,KWS-601Wh,24.99,0,0,0,0,0,0,0,0,0,2018-09-12,2019-02-27,12.6,23.58,46.6
5005386,Klipx MiniKromantic BT Speaker,KWS-612M,KWS-612M,59.99,0,0,0,0,0,0,0,0,0,2020-02-07,2020-09-11,26.27,56.59,53.6
5005387,Klipx Kromantic BT Speaker,KWS-612,KWS-612,109.99,0,0,0,0,0,0,0,-2,0,2018-09-12,2018-12-17,67.92,103.76,34.5
5005388,Klipx Wls BT Speaker Black,KWS-580BK,KWS-580BK,24.99,0,0,0,0,0,0,0,-2,0,2018-11-14,2018-11-19,24.24,23.58,-2.8
5005389,Klipx Wls BT Speaker Red,KWS-580RD,KWS-580RD,19.99,0,0,0,0,0,0,0,-1,0,2017-11-03,2018-11-19,12.45,18.86,34
5005390,Klipx Wls BT Speaker RefleXion,KWS-608BK,KWS-608BK,49.99,0,0,0,0,0,0,0,-2,0,2018-09-12,2019-05-06,21.93,47.16,53.5
5005391,Klipx Wls BT Speaker RefleXion,KWS-608GD,KWS-608GD,49.99,0,0,0,0,0,0,0,0,0,2018-03-05,2019-04-10,28.91,47.16,38.7
5005392,Klipx Wrl BT Speaker EnKore BK,KWS-611BK,KWS-611BK,99.99,0,0,0,0,0,0,0,0,0,2017-06-05,2018-08-25,47.86,94.33,49.3
5005393,Klipx Wrl BT Speaker EnKore SV,KWS-611SV,KWS-611SV,99.99,0,0,0,0,0,0,0,0,0,2018-11-14,2019-04-03,50.41,94.33,46.6
5005395,Xtech Virtual Reality,XTV-300,XTV-300,24.99,0,0,0,0,0,0,0,-1,0,2017-02-02,2018-11-30,12.59,23.58,46.6
5005396,"Xtech Bracket 32-55""",XTA-325,XTA-325,29.99,2,0,2,0,0,0,0,0,0,2024-08-29,2026-02-25,9.35,28.29,66.9
5005397,"Xtech Bracket 23-42""",XTA-500,XTA-500,16.99,0,0,0,0,0,0,0,0,0,2018-02-01,2019-06-11,9.47,16.03,40.9
5005398,"Xtech Bracket 23-42"" Tilt",XTA-525,XTA-525,24.99,2,0,2,0,0,0,0,0,0,2021-09-28,2025-11-17,14.27,23.58,39.5
5005399,XTech HDMI Flat Cable 6ft,XTC-406,XTC-406,17.99,38,10,8,20,0,0,0,0,0,2026-04-17,2026-02-10,4.17,16.97,75.4
5005400,XTech HDMI Flat Cable 10ft,XTC-410,XTC-410,19.99,0,0,0,0,0,0,0,-1,0,2022-10-25,2024-01-30,6.74,18.86,64.3
5005401,XTech HDMI Flat Cable 15ft,XTC-415,XTC-415,29.99,0,0,0,0,0,0,0,0,0,2020-06-01,2023-07-12,8,28.29,71.7
5005402,XTech HDMI Flat Cable 25ft,XTC-425,XTC-425,39.99,0,0,0,0,0,0,0,-1,0,2021-09-28,2023-10-05,17.44,37.73,53.8
5005403,Xtech Gaming Headset,XTH-510,XTH-510,39.99,0,0,0,0,0,0,0,-1,-2,2022-04-11,2025-09-25,19.99,37.73,47
5005404,"Xtech Bracket 32-55"" Tilt",XTA-350,XTA-350,29.99,3,3,0,0,0,0,0,0,0,2025-10-31,2026-03-09,9.68,28.29,65.8
5005406,Klipx BluPulse Speaker,KWS-650,KWS-650,75,0,0,0,0,0,0,0,0,0,2018-03-13,2019-01-08,86.31,70.75,-22
5005407,Klipx Sound Bar,KSB-200,KSB-200,100,0,0,0,0,0,0,0,-2,0,2020-07-01,2021-12-15,112.18,94.34,-18.9
5005408,SanDisk MicroSDHC 8GB C4,SDSDQM-008G-B35,SDSDQM-008G-B35A,14.99,0,0,0,0,0,0,0,0,0,2017-02-02,2017-03-24,6.68,14.14,52.8
5005410,Nexxt Keystone Jack Cat5e GR,AW110NXT11,AW110NXT01,6.99,401,22,40,319,20,0,0,0,0,2022-10-25,2026-03-26,3.56,6.59,46
5005411,Energizer AAAA Size Batteries,E96BP-2,E96BP-2,16.99,0,0,0,0,0,0,0,0,0,2017-02-02,2019-12-04,11.3,16.03,29.5
5005412,Dell Inspiron 15.6 i5 Touch,I3558-10000BLK,I3558-10000BLK,1400,0,0,0,0,0,0,0,-1,0,2017-02-15,2017-03-24,696.36,1320.75,47.3
5005413,HP ProDesk 600 G2 (SFF) Ci5,Y2P35UT#ABA,Y2P35UT#ABA,1400,0,0,0,0,0,0,0,-1,0,2017-03-08,2017-09-05,778.7,1320.75,41
5005414,Yi Dome Camera 720p White,YHS.1916,YHS.1916,159.99,0,0,0,0,0,0,0,0,0,2017-03-28,2017-09-15,110.61,150.93,26.7
5005415,Micosoft Surface Pro 4 KB,QC7-00001,QC7-00001,299.99,0,0,0,0,0,0,0,0,0,,2017-04-19,199,283.01,29.7
5005416,Mission Power 20ft USB Cable W,MC4W,MC4W,29.99,0,0,0,0,0,0,0,0,0,2017-04-20,2021-06-15,16.61,28.29,41.3
5005417,Kingston DT50/16GB,DT50/16GB,DT50/16GB,14.99,0,0,0,0,0,0,0,-3,0,2019-12-12,2020-02-03,6.87,14.14,51.4
5005418,Kingston DT50/32GB,DT50/32GB,DT50/32GB,24.99,0,0,0,0,0,0,0,-1,0,2019-07-30,2020-11-10,6.91,23.58,70.7
5005419,HyperX Fury Pro Gaming Mouse P,HX-MPFP-XL,HX-MPFP-XL,49.99,0,0,0,0,0,0,0,0,0,2017-07-17,2017-11-27,27.55,47.16,41.6
5005420,Cable Matters USB-C to micro B,USB31C2UB,USB31C2UB,15,0,0,0,0,0,0,0,-11,0,2017-02-02,2022-12-07,20.05,14.15,-41.7
5005421,Asus Z170S Sabertooth Gaming,SABERTOOTH Z170,SABERTOOTH Z170S,624.99,0,0,0,0,0,0,0,-1,0,2017-02-02,2019-05-27,328.79,589.61,44.2
5005422,DYMO 91335 Label Blue LT,91335,91335,29.99,0,0,0,0,0,0,0,0,0,2020-12-17,2022-06-20,9.52,28.29,66.3
5005423,DYMO 91333 Label Red LT,91333,91333,19.99,0,0,0,0,0,0,0,0,0,2020-10-02,2022-04-19,9.97,18.86,47.1
5005424,DYMO 210D LableManager,1738345,1738345,134.99,0,0,0,0,0,0,0,0,0,2017-02-02,2018-02-17,93.94,127.35,26.2
5005425,HP K1500 Keyboard,H3C52AA#ABA,H3C52AA#ABA,34.99,0,0,0,0,0,0,0,0,0,2017-02-07,2017-10-25,21.5,33.01,34.9
5005426,HP 15-BA009 AMD Quad Core A6,X7T78UA#ABA,X7T78UA#ABA,699.99,0,0,0,0,0,0,0,-5,0,2017-07-25,2017-12-16,450.05,660.37,31.8
5005427,HP 15-AY009 Ci3,X7T50UA#ABA,X7T50UA#ABA,999.99,0,0,0,0,0,0,0,-2,0,2017-02-15,2017-04-07,609.55,943.39,35.4
5005428,"Dell Inspiron 2in1 11.6""",I3169-0011RED,I3169-0011RED,949.99,0,0,0,0,0,0,0,0,0,2017-02-15,2017-06-01,564.26,896.22,37
